Price,Close,High,Low,Open,Volume
Ticker,RHM.DE,RHM.DE,RHM.DE,RHM.DE,RHM.DE
Date,,,,,
2025-04-17,1456.627685546875,1486.4766135293928,1435.2359538260705,1484.486684997225,235823
2025-04-22,1418.8189697265625,1459.612502516737,1391.954935937911,1457.125091980751,309355
2025-04-23,1376.5330810546875,1423.7938843435186,1315.3427778491484,1423.296402203636,454306
2025-04-24,1375.5380859375,1377.030532323689,1333.7495871242088,1350.1664973722875,186501
2025-04-25,1379.5179443359375,1406.8794614432136,1353.648873616331,1380.0154264651608,158314
2025-04-28,1332.754638671875,1381.0104057309163,1330.7647101333578,1379.020477192399,234243
2025-04-29,1332.754638671875,1332.754638671875,1332.754638671875,1332.754638671875,0
2025-04-30,1491.451416015625,1491.451416015625,1447.1755067343072,1450.657881621602,317901
2025-05-02,1568.0635986328125,1569.5560449513082,1496.9236574511845,1497.4211395573495,383002
2025-05-05,1618.8067626953125,1630.2488510610137,1580.9981228782124,1583.4855333924952,351409
2025-05-06,1636.7161865234375,1657.6104357130985,1536.7222796872031,1644.6759005004512,473503
2025-05-07,1625.2740478515625,1663.5801701914984,1606.8672098440609,1659.6003133250115,314284
2025-05-08,1692.4342041015625,1702.881328818239,1626.7665630253114,1641.6910269062776,344774
2025-05-09,1685.469482421875,1735.2176961887544,1665.0727147774544,1733.2277676380793,353815
2025-05-12,1585.9730224609375,1666.0676449879797,1550.154309281142,1655.6205203105396,544352
2025-05-13,1600.4000244140625,1622.2892383009817,1576.520881991969,1607.8622564209668,220260
2025-05-14,1608.5,1608.5,1608.5,1608.5,0
2025-05-15,1682.0,1696.5,1601.5,1615.0,321564
2025-05-16,1723.0,1725.0,1668.5,1686.0,292480
2025-05-19,1752.5,1753.0,1706.0,1725.0,216764
2025-05-20,1780.0,1796.0,1714.0,1773.0,352016
2025-05-21,1795.0,1804.0,1776.0,1780.5,215705
2025-05-22,1770.0,1801.5,1758.0,1796.0,190652
2025-05-23,1783.5,1789.0,1716.0,1770.0,259826
2025-05-26,1842.0,1842.0,1801.0,1802.0,219757
2025-05-27,1889.0,1892.0,1862.0,1863.0,266319
2025-05-28,1898.0,1936.0,1881.0,1929.0,319573
2025-05-29,1878.5,1916.5,1816.5,1902.0,272050
2025-05-30,1885.0,1922.5,1867.0,1875.0,443079
2025-06-02,1819.0,1944.0,1744.5,1920.0,638679
2025-06-03,1835.0,1872.5,1802.5,1843.0,270238
2025-06-04,1833.0,1850.0,1790.5,1850.0,248584
2025-06-05,1882.0,1916.5,1815.0,1820.0,0
2025-06-06,1788.0,1898.0,1783.0,1898.0,357408
2025-06-09,1788.0,1788.0,1788.0,1788.0,0
2025-06-10,1671.5,1747.5,1655.0,1737.0,498337
2025-06-11,1720.0,1732.5,1674.0,1680.0,351534
2025-06-12,1748.0,1760.0,1683.5,1757.0,248398
2025-06-13,1795.5,1805.0,1732.5,1767.5,278822
2025-06-16,1760.0,1829.0,1744.5,1809.5,247162
2025-06-17,1728.5,1757.0,1690.0,1742.0,225872
2025-06-18,1741.0,1758.0,1725.0,1727.0,144941
2025-06-19,1721.0,1773.0,1704.5,1741.0,177229
2025-06-20,1757.5,1757.5,1718.0,1725.0,1357876
2025-06-23,1740.0,1774.5,1653.0,1766.5,392081
2025-06-24,1686.0,1737.5,1649.0,1705.0,377963
2025-06-25,1738.0,1738.0,1691.5,1693.5,234549
2025-06-26,1864.5,1864.5,1737.5,1739.0,454813
2025-06-27,1751.0,1859.0,1751.0,1855.5,365195
2025-06-30,1797.0,1797.0,1760.0,1780.0,201352
2025-07-01,1702.5,1795.0,1702.5,1795.0,261329
2025-07-02,1729.5,1735.0,1664.5,1704.5,264124
2025-07-03,1698.5,1738.5,1679.5,1722.5,194201
2025-07-04,1755.0,1761.0,1704.0,1705.0,247399
2025-07-07,1803.0,1803.0,1743.0,1760.0,238635
2025-07-08,1830.0,1842.5,1804.0,1806.0,257940
2025-07-09,1860.5,1871.0,1825.0,1830.5,305488
2025-07-10,1845.5,1864.0,1826.0,1853.0,278900
2025-07-11,1840.0,1871.5,1795.0,1838.0,260801
2025-07-14,1880.0,1880.0,1825.0,1831.0,221581
2025-07-15,1828.0,1888.5,1827.0,1888.0,259473
2025-07-16,1828.0,1828.0,1828.0,1828.0,0
2025-07-17,1841.0,1851.0,1821.0,1821.0,181547
2025-07-18,1835.5,1864.5,1834.5,1841.0,207207
2025-07-21,1815.0,1840.5,1793.5,1839.0,202040
2025-07-22,1754.0,1812.5,1724.5,1801.0,264315
2025-07-23,1754.0,1754.0,1754.0,1754.0,0
2025-07-24,1745.5,1811.5,1735.0,1780.5,158024
2025-07-25,1734.0,1765.5,1720.0,1750.5,134945
2025-07-28,1677.0,1715.5,1659.0,1710.0,296288
2025-07-29,1735.0,1740.5,1679.5,1689.5,221191
2025-07-30,1732.5,1755.5,1711.5,1747.0,141906
2025-07-31,1735.5,1758.0,1727.0,1736.5,161922
2025-08-01,1707.5,1724.5,1684.0,1721.0,149293
2025-08-04,1765.0,1765.0,1703.0,1707.5,167905
2025-08-05,1769.0,1785.0,1751.0,1776.0,130408
2025-08-06,1783.5,1791.0,1737.0,1787.0,223398
2025-08-07,1641.0,1732.0,1641.0,1707.0,651875
2025-08-08,1620.5,1706.5,1560.0,1660.0,532717
2025-08-11,1545.5,1578.5,1525.5,1572.0,456198
2025-08-12,1563.0,1573.0,1542.0,1545.0,244526
2025-08-13,1597.0,1615.0,1571.5,1600.0,231464
2025-08-14,1641.0,1656.0,1586.5,1600.0,222315
2025-08-15,1621.0,1647.0,1563.5,1636.5,299004
2025-08-18,1648.0,1676.5,1625.0,1640.0,222319
2025-08-19,1568.0,1635.5,1545.0,1629.5,310427
2025-08-20,1557.5,1569.0,1481.0,1500.0,347595
2025-08-21,1608.5,1617.0,1571.0,1580.0,211643
2025-08-22,1622.5,1636.0,1612.5,1620.0,120002
2025-08-25,1650.0,1654.5,1621.5,1626.5,122242
2025-08-26,1635.5,1654.5,1619.0,1650.0,256800
2025-08-27,1635.5,1645.5,1617.0,1640.0,107087
2025-08-28,1637.5,1652.0,1618.5,1649.0,213768
2025-08-29,1637.5,1637.5,1637.5,1637.5,0
2025-09-01,1748.5,1751.5,1698.0,1699.5,173814
2025-09-02,1749.0,1775.0,1721.5,1768.0,244376
2025-09-03,1754.0,1782.0,1749.5,1760.0,170124
2025-09-04,1725.0,1760.0,1703.5,1756.0,142170
2025-09-05,1744.5,1761.5,1725.0,1730.0,153630
2025-09-08,1791.0,1791.0,1756.0,1760.0,176892
2025-09-09,1779.0,1794.0,1724.0,1793.0,222457
2025-09-10,1779.0,1779.0,1779.0,1779.0,0
2025-09-11,1880.5,1880.5,1816.0,1849.0,275105
2025-09-12,1896.5,1897.0,1872.0,1878.5,231278
2025-09-15,1950.0,1950.0,1905.0,1905.0,250793
2025-09-16,1901.0,1983.0,1901.0,1967.0,302885
2025-09-17,1888.5,1953.0,1886.0,1916.5,206992
2025-09-18,1919.5,1926.0,1886.5,1918.0,182035
2025-09-19,1928.0,1939.0,1906.0,1938.5,385437
2025-09-22,1928.0,1928.0,1928.0,1928.0,0
2025-09-23,1912.0,1943.5,1904.0,1941.0,173728
2025-09-24,1978.5,1978.5,1933.0,1940.0,332523
2025-09-25,1978.5,1978.5,1944.0,1971.0,182172
2025-09-26,1960.5,1984.0,1955.0,1979.0,179458
2025-09-29,1988.5,2001.0,1966.0,1979.0,274120
2025-09-30,1988.5,1988.5,1988.5,1988.5,0
2025-10-01,1951.0,1968.5,1918.5,1963.0,273662
2025-10-02,1986.0,1986.0,1958.5,1973.5,209433
2025-10-03,1962.5,2008.0,1962.5,1993.5,218385
2025-10-06,1962.5,1962.5,1962.5,1962.5,0
2025-10-07,1884.5,1893.5,1837.0,1891.0,290792
2025-10-08,1884.5,1884.5,1884.5,1884.5,0
2025-10-09,1884.5,1884.5,1884.5,1884.5,0
2025-10-10,1882.0,1915.5,1852.5,1907.0,225157
2025-10-13,1879.5,1900.0,1848.0,1900.0,129585
2025-10-14,1838.5,1863.0,1792.0,1855.0,220876
2025-10-15,1745.0,1832.0,1732.5,1830.0,264985
2025-10-16,1774.5,1779.0,1678.0,1706.0,304998
2025-10-17,1661.5,1719.5,1640.5,1715.0,390786
2025-10-20,1759.5,1761.5,1704.0,1720.0,274797
2025-10-21,1780.5,1787.5,1752.5,1780.0,161522
2025-10-22,1750.5,1840.0,1750.5,1810.0,213126
2025-10-23,1766.0,1800.5,1759.5,1792.0,131115
2025-10-24,1764.0,1793.5,1750.5,1788.0,121037
2025-10-27,1731.5,1775.0,1718.0,1773.5,132752
2025-10-28,1745.0,1753.5,1686.0,1711.5,145447
2025-10-29,1731.0,1752.5,1723.5,1742.5,85869
